t,Z_0,Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,S
28.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002101
29.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002056
29.1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002013
29.2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001970
29.3000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001928
29.4000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001887
29.5000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001847
29.6000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001807
29.7000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001769
29.8000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001731
29.9000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001694
30.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001658
