t,d2,d_out,p_out,p_out_unitary,delta_p_out,A_stationary_frobenius,B_frobenius,trace_error,hermitian_error,A_min_eigenvalue,pair_index,physical_min_eigenvalue
5.000000000000000000e+00,2.360542445532146441e-02,6.165716769090992533e-02,1.102827505332175384e-02,3.469681829700657638e-03,7.558593223621096202e-03,8.183060711606623405e-01,5.067572866266402409e-02,1.600305858769365472e-15,4.222367515155161201e-14,4.768589108047615375e-06,3.000000000000000000e+00,2.336926421977882640e-06
5.100000000000000533e+00,2.470813146052040082e-02,5.580434995761678063e-02,1.128233828297464658e-02,3.468427754041991662e-03,7.813910528932654920e-03,8.179946013548302641e-01,4.773800712032453403e-02,1.619154054419977350e-15,4.369357597513252414e-14,5.988965617912939590e-06,3.000000000000000000e+00,2.916925735365799485e-06
5.200000000000000178e+00,2.564471453715158611e-02,4.677665240353962028e-02,1.164274311275047269e-02,3.673527070238789827e-03,7.969216042511682863e-03,8.177367244833968485e-01,4.496107290362545000e-02,1.604659265960835009e-15,4.374771324016016211e-14,7.363560577796059918e-06,1.300000000000000000e+01,3.604907328382723261e-06
5.300000000000000711e+00,2.980577715176421782e-02,3.687609002257413726e-02,1.207200578713117298e-02,4.031822204910669172e-03,8.040183582220503805e-03,8.175631661645350601e-01,4.234330584647071072e-02,1.494664199506560352e-15,4.439168385174405673e-14,8.149317968821895563e-06,1.300000000000000000e+01,3.938021049661099734e-06
5.400000000000000355e+00,2.603489268123863887e-02,3.028894700201819473e-02,1.250854103912966975e-02,4.459611841979954985e-03,8.048929197149714762e-03,8.174761423648835290e-01,3.988338973410923000e-02,1.687529119776966136e-15,4.592954537606263378e-14,8.254424236927825008e-06,1.300000000000000000e+01,3.975239838903462660e-06
5.500000000000000000e+00,1.483183175552772043e-02,3.165989257713965749e-02,1.288029227606994967e-02,4.860324621936147615e-03,8.019967654133802054e-03,8.174516457041411943e-01,3.757669554064707595e-02,1.448252687040553924e-15,4.571460755876941996e-14,8.267019599598484947e-06,1.300000000000000000e+01,3.997890563177417031e-06
5.600000000000000533e+00,1.256190144456637361e-02,3.914247076621012178e-02,1.312161331664186623e-02,5.144452243669751790e-03,7.977161072972114436e-03,8.174497727118632540e-01,3.541382222349538644e-02,1.374366503480734483e-15,4.718624220806581891e-14,8.370535143714922754e-06,1.800000000000000000e+01,4.075258687585499170e-06
5.700000000000000178e+00,1.891220203332804814e-02,4.748510053499295502e-02,1.318878713707870645e-02,5.246679628093066025e-03,7.942107508985640427e-03,8.174286596092869006e-01,3.338170652116460857e-02,1.383435578954331798e-15,4.809904456753868917e-14,8.633323680054298544e-06,8.000000000000000000e+00,4.236039958765031766e-06
5.800000000000000711e+00,2.908454077930731560e-02,5.376174137441221135e-02,1.307008201826817713e-02,5.136357560886054864e-03,7.933724457382121398e-03,8.173571408975104369e-01,3.146640288336485097e-02,1.193678611751884506e-15,4.881688138714871778e-14,9.122289724736518322e-06,8.000000000000000000e+00,4.512322512144729458e-06
5.900000000000000355e+00,3.245789969239747108e-02,5.681778812255694477e-02,1.278788841167716531e-02,4.819609872978523543e-03,7.968278538698641764e-03,8.172224743106198952e-01,2.965598598160548022e-02,1.112569144927173552e-15,4.927389770998501939e-14,9.914609909139093146e-06,8.000000000000000000e+00,4.917501623074940809e-06
6.000000000000000000e+00,3.101495526324885010e-02,5.644195536704128824e-02,1.239272785329310553e-02,4.333721098254598482e-03,8.059006755038507913e-03,8.170316555950143389e-01,2.794225653188960046e-02,1.067389588548956876e-15,4.985450769644032160e-14,1.106992472280743351e-05,1.800000000000000000e+01,5.454292373944212817e-06
6.100000000000000533e+00,3.227870544206876136e-02,5.305529736327610490e-02,1.195111509080367188e-02,3.736308528842435805e-03,8.214806561961236070e-03,8.168070505501330292e-01,2.632071765157618579e-02,1.037260915591712387e-15,5.194617917423827876e-14,1.259711508741269335e-05,1.800000000000000000e+01,6.177912167752578982e-06
6.200000000000000178e+00,3.122953327244468169e-02,4.758217095948057834e-02,1.153077968744165016e-02,3.092685789101136395e-03,8.438093898340513765e-03,8.165785744165848792e-01,2.478914892299197495e-02,1.026046035786254807e-15,5.054220497905196180e-14,1.440838749782744345e-05,1.800000000000000000e+01,7.049518427887745634e-06
6.300000000000000711e+00,2.770632940761105778e-02,4.138367333471253129e-02,1.118722966510270200e-02,2.464666035381160580e-03,8.722563629721541423e-03,8.163751402814752867e-01,2.334566866117993023e-02,1.123058353265511856e-15,5.263204126813880475e-14,1.622167998474454648e-05,1.800000000000000000e+01,7.942405230836165609e-06
6.400000000000000355e+00,2.199338517262949128e-02,3.614193083490570974e-02,1.095499668943263061e-02,1.903053164977144829e-03,9.051943524455485779e-03,8.162176824504563388e-01,2.198725624560267378e-02,1.332231223127675848e-15,5.472383616604456435e-14,1.752754370111405841e-05,1.800000000000000000e+01,8.620834312070004376e-06
6.500000000000000000e+00,2.368717455681360051e-02,3.335694995503420135e-02,1.084538085835068388e-02,1.444654684043866766e-03,9.400726174306817118e-03,8.161151093134454415e-01,2.070932223350845092e-02,1.569592454471047545e-15,5.317864894081541773e-14,1.805995137708634485e-05,2.000000000000000000e+01,8.929675220883907393e-06
6.600000000000000533e+00,2.381229050857262830e-02,3.330243324418800249e-02,1.085058001209596168e-02,1.113282699045758939e-03,9.737297313050202741e-03,8.160634966047205507e-01,1.950629327606669128e-02,1.814099885764403511e-15,5.521294783652365246e-14,1.814233399793812235e-05,2.000000000000000000e+01,8.994129539871959962e-06
6.700000000000000178e+00,2.301778032933640000e-02,3.477476864995303341e-02,1.095229665287916765e-02,9.232444536646788880e-04,1.002905219921448876e-02,8.160480378244325816e-01,1.837266763179861567e-02,2.195880036338131827e-15,5.607358475397616292e-14,1.816366079904535019e-05,2.000000000000000000e+01,9.006659054152021669e-06
6.800000000000000711e+00,2.373852836416724676e-02,3.629924489071705007e-02,1.113175232874152876e-02,8.834302998279031094e-04,1.024832202891362565e-02,8.160468649368965988e-01,1.730385635153778093e-02,1.852053490563936104e-15,5.621043468821923496e-14,1.832772996345618933e-05,1.900000000000000000e+01,9.076388947042358284e-06
6.900000000000000355e+00,2.440528026827566352e-02,3.707301704444967982e-02,1.137780108401598156e-02,1.000270230361366419e-03,1.037753085365461514e-02,8.160357843774326270e-01,1.629637854695327459e-02,2.133074126728577077e-15,5.819209657445182184e-14,1.873099835313909992e-05,1.900000000000000000e+01,9.256289093127392838e-06
7.000000000000000000e+00,2.385043729645859589e-02,3.710744965590139638e-02,1.169055654150269463e-02,1.278409121266727011e-03,1.041214742023596762e-02,8.159930832771948861e-01,1.534742867585651288e-02,2.111072285792021663e-15,5.848834185495870293e-14,1.945023394772788436e-05,2.000000000000000000e+01,9.587562217706273820e-06
7.100000000000000533e+00,2.532579582717840727e-02,3.707449182874748839e-02,1.207940723998571220e-02,1.718753959913749130e-03,1.036065328007196307e-02,8.159037059694772553e-01,1.445420412155239490e-02,2.202340563166526826e-15,5.891327478383592652e-14,2.055739145446082618e-05,2.000000000000000000e+01,1.010830382249084622e-05
7.200000000000000178e+00,2.604117035637595889e-02,3.796039986121895610e-02,1.255607268247613262e-02,2.314388639578751627e-03,1.024168404289738099e-02,8.157622219949813847e-01,1.361347667264869825e-02,2.306115269084911641e-15,5.915926490295945301e-14,2.204636923997508767e-05,2.000000000000000000e+01,1.081833732026347987e-05
7.300000000000000711e+00,2.501349882651449086e-02,4.042740184281055221e-02,1.312494606917131990e-02,3.045577878301744534e-03,1.007936819086957536e-02,8.155741207337355858e-01,1.282168708409902810e-02,2.142448074652166266e-15,5.956642607707257365e-14,2.374035595003413652e-05,2.000000000000000000e+01,1.163558148354908052e-05
7.400000000000000355e+00,2.351895801610243142e-02,4.423838494222570583e-02,1.377392602626176937e-02,3.875560736968187980e-03,9.898365289293581393e-03,8.153551190168872864e-01,1.207548105859150914e-02,2.450115544948631425e-15,6.182003184317559044e-14,2.527665679800151106e-05,1.800000000000000000e+01,1.238997253552972674e-05
7.500000000000000000e+00,2.751552128461837166e-02,4.835040916347074780e-02,1.446897506002870620e-02,4.748951435784132258e-03,9.720023624244573945e-03,8.151283924922444468e-01,1.137230928578605166e-02,2.500815821758532913e-15,6.278992178014337210e-14,2.626388047672134694e-05,1.800000000000000000e+01,1.289319657368480647e-05
7.600000000000000533e+00,2.861274320788606551e-02,5.146823591253274488e-02,1.515472098181066228e-02,5.594232793888492469e-03,9.560488187922169812e-03,8.149199582819574017e-01,1.071065687856567056e-02,2.361403750750137487e-15,6.234730411952350916e-14,2.662306433194153683e-05,1.800000000000000000e+01,1.309428789363395096e-05
7.700000000000000178e+00,2.668173752871069726e-02,5.246781205283874983e-02,1.576176754110186068e-02,6.331022117041109828e-03,9.430745424060750851e-03,8.147528438679866314e-01,1.008968062875553046e-02,2.414321294786786198e-15,6.339346317036965536e-14,2.665888382105289161e-05,1.800000000000000000e+01,1.312868209224874311e-05
7.800000000000000711e+00,2.213751734801188559e-02,5.058183100390911680e-02,1.621944222568613356e-02,6.881601564109280332e-03,9.337840661576852358e-03,8.146411279291153607e-01,9.508392093651084342e-03,2.311793056955776579e-15,6.344750564336527886e-14,2.672848060368870134e-05,1.800000000000000000e+01,1.317066768066473497e-05
7.900000000000000355e+00,1.598772180900692036e-02,4.549245472726716477e-02,1.647102280092832896e-02,7.184870949933482021e-03,9.286151850994846940e-03,8.145853072305769826e-01,8.964819332203784186e-03,2.079491194372261149e-15,6.537601482923840943e-14,2.703248340099864071e-05,3.000000000000000000e+00,1.332426170758203420e-05
8.000000000000000000e+00,1.154723251853037071e-02,3.747052563252982471e-02,1.648754415673072196e-02,7.209761234311051759e-03,9.277782922419670203e-03,8.145705273031667026e-01,8.455633081030256015e-03,1.888952127101661204e-15,6.550938050736084004e-14,2.762134516117797852e-05,1.900000000000000000e+01,1.361878104851300447e-05
8.099999999999999645e+00,8.227461761913995586e-03,2.787714132471206044e-02,1.627640044890132920e-02,6.964640843591889292e-03,9.311759605309440774e-03,8.145688078677396637e-01,7.976499382411647229e-03,1.848101271125148328e-15,6.597318205338858211e-14,2.848355761555005261e-05,1.200000000000000000e+01,1.404834364201466336e-05
8.200000000000001066e+00,1.299403496293906335e-02,2.145986613011738667e-02,1.588214604069267122e-02,6.499657197788841559e-03,9.382488842903829659e-03,8.145454218705705518e-01,7.523044932061626229e-03,1.794518946220178900e-15,6.823832766068186243e-14,2.962129562804840144e-05,1.300000000000000000e+01,1.460929705382090478e-05
8.300000000000000711e+00,1.813327213199264487e-02,2.646225153669402169e-02,1.537887622368051474e-02,5.900350146196112894e-03,9.478526077484401846e-03,8.144682311319720869e-01,7.091993873634764786e-03,1.707373620749852436e-15,6.875050963858877228e-14,3.102813825356303892e-05,1.300000000000000000e+01,1.529534561237683372e-05
8.400000000000000355e+00,1.895421219573928395e-02,3.851620555524558343e-02,1.485580673080513087e-02,5.273002792390395210e-03,9.582803938414735656e-03,8.143174965928072773e-01,6.681919979124695957e-03,1.580814745527139416e-15,6.907458711123772144e-14,3.257086077939044859e-05,1.900000000000000000e+01,1.604651233697280917e-05
8.500000000000000000e+00,1.882301518740678303e-02,5.089534645622317832e-02,1.439954014268502586e-02,4.724512791043813942e-03,9.675027351641211915e-03,8.140930394749074095e-01,6.293218391654499359e-03,1.802674067971239690e-15,6.931173928317520871e-14,3.392978176954668121e-05,1.900000000000000000e+01,1.671794419484402055e-05
8.599999999999999645e+00,1.692984340800252757e-02,6.081650928484969021e-02,1.407745694106535272e-02,4.341370566895236260e-03,9.736086374170116464e-03,8.138160419770801290e-01,5.927273312250077621e-03,1.958684087934955581e-15,7.037435430009246336e-14,3.476023233472833935e-05,1.900000000000000000e+01,1.714547885935950626e-05
8.700000000000001066e+00,1.575752804851896990e-02,6.681063655683010249e-02,1.392639506652609827e-02,4.172981929600277917e-03,9.753413136925820348e-03,8.135242478080226824e-01,5.585203138072398522e-03,2.032861517884853076e-15,7.178765951040745883e-14,3.502387114399529191e-05,1.900000000000000000e+01,1.729800536084801909e-05
8.800000000000000711e+00,1.746762049268230088e-02,6.808180514236732150e-02,1.394932918852176407e-02,4.223731671868541371e-03,9.725597516653222696e-03,8.132614146578602821e-01,5.266781651823841323e-03,2.440454409279923072e-15,7.282824739930097827e-14,3.504167344460915908e-05,0.000000000000000000e+00,1.732087378492348214e-05
8.900000000000000355e+00,1.793713218776600560e-02,6.445509016196597496e-02,1.412052513380562813e-02,4.455968187640935163e-03,9.664556946164692963e-03,8.130638894151155371e-01,4.970037790287450997e-03,2.518967937142521729e-15,7.474881325806774445e-14,3.515813508313783600e-05,0.000000000000000000e+00,1.738467377913507003e-05
9.000000000000000000e+00,1.751466528663571387e-02,5.648551197709533733e-02,1.439726720514525327e-02,4.803080881221194476e-03,9.594186323924058790e-03,8.129484475838815172e-01,4.691692387695325407e-03,2.765737353693578435e-15,7.311463065318388806e-14,3.552547053405142235e-05,0.000000000000000000e+00,1.757036832923204313e-05
9.099999999999999645e+00,1.929881549628667536e-02,4.581285746708455009e-02,1.473443742974778203e-02,5.188939257194352672e-03,9.545498172553429361e-03,8.129055865176121332e-01,4.428196763982638132e-03,2.826379453357881982e-15,7.312260969603258702e-14,3.612583338993761685e-05,1.000000000000000000e+00,1.787243263148444067e-05
9.200000000000001066e+00,2.149625379010750362e-02,3.628947317626415175e-02,1.509751483141927308e-02,5.548094321681323882e-03,9.549420509737949203e-03,8.129010969539171017e-01,4.176878371735578271e-03,2.828362184140291569e-15,7.594513770590730180e-14,3.689177288342189751e-05,1.000000000000000000e+00,1.825666232664725173e-05
9.300000000000000711e+00,1.946080212469238069e-02,3.508653332514192341e-02,1.547018310362507920e-02,5.840954409421089677e-03,9.629228694203989525e-03,8.128861578325495829e-01,3.936662097671261330e-03,3.122738897585041707e-15,7.549822150391421587e-14,3.780572130087163943e-05,1.000000000000000000e+00,1.871200301982606782e-05
9.400000000000000355e+00,2.063204761776965546e-02,4.416438906090984495e-02,1.585450709377533851e-02,6.059760191710561461e-03,9.794746902064777050e-03,8.128131274102096127e-01,3.708034888721624747e-03,3.071072355992647733e-15,7.777774376915030695e-14,3.889772602723695741e-05,0.000000000000000000e+00,1.925380064775416395e-05
9.500000000000000000e+00,2.232183778780821859e-02,5.655530617334163929e-02,1.626402566677831452e-02,6.224124040990902662e-03,1.003990162578741185e-02,8.126518103540371074e-01,3.492291612350984821e-03,3.000113613958806051e-15,7.884288557798077752e-14,4.014839728093608353e-05,0.000000000000000000e+00,1.987679290513787663e-05
9.600000000000001421e+00,2.547546760709103186e-02,6.714760439801789604e-02,1.671237615040650770e-02,6.368232459007860946e-03,1.034414369139864676e-02,8.124004052869936432e-01,3.290468600944313794e-03,3.181847044521043459e-15,7.918484813168275352e-14,4.141743302378237226e-05,8.000000000000000000e+00,2.051551326228329733e-05
9.700000000000001066e+00,2.430606330846411811e-02,7.351304051867271760e-02,1.720150646326531335e-02,6.524442576828971829e-03,1.067706388643634152e-02,8.120870094519506699e-01,3.102518626351501337e-03,3.146968721864891802e-15,7.958602567570837027e-14,4.247122727669495526e-05,1.000000000000000000e+01,2.105438795241390253e-05
9.800000000000000711e+00,2.653757060515934962e-02,7.458103961597070675e-02,1.771368737016553938e-02,6.709051180563210814e-03,1.100463618960232856e-02,8.117608614948501611e-01,2.927113665216752193e-03,3.346225393173444624e-15,7.986915918569103947e-14,4.309341622514667019e-05,6.000000000000000000e+00,2.138224295539965734e-05
9.900000000000000355e+00,3.063669983562705701e-02,7.026149769493529595e-02,1.821034841445272334e-02,6.915114777091516118e-03,1.129523363736120722e-02,8.114761124180819296e-01,2.762109870686417501e-03,3.234954383750183842e-15,8.193047571260288960e-14,4.329317339961287887e-05,6.000000000000000000e+00,2.149708082979280780e-05
1.000000000000000000e+01,3.361696222366665487e-02,6.149508640483353217e-02,1.863858824598932026e-02,7.114648503257102116e-03,1.152393974273221815e-02,8.112735098220408281e-01,2.605400233740694672e-03,3.126399639096919673e-15,8.228567824796020363e-14,4.330901306041002094e-05,6.000000000000000000e+00,2.151492616902308080e-05
1.010000000000000142e+01,3.511151774798711850e-02,5.073050977687025564e-02,1.894372832410943716e-02,7.269197245848795993e-03,1.167453107826064117e-02,8.111661741487632415e-01,2.455738450627514315e-03,2.906694908505690180e-15,8.304661166977724739e-14,4.334527399567528227e-05,6.000000000000000000e+00,2.153968276457459872e-05
1.020000000000000107e+01,3.528846052603656219e-02,4.311392484226558158e-02,1.908426802249730755e-02,7.344801287066785034e-03,1.173946673543052252e-02,8.111344474926197590e-01,2.313141301919285475e-03,3.075679395004913446e-15,8.496673142668498539e-14,4.347902776486374689e-05,1.300000000000000000e+01,2.161157139375594619e-05
1.030000000000000071e+01,3.257017304241699440e-02,4.533167365965675571e-02,1.904469871216408691e-02,7.325804060437547324e-03,1.171889465172653959e-02,8.111318935028916099e-01,2.178653331724847257e-03,2.575970440472703447e-15,8.331934690455644112e-14,4.372690611234605180e-05,6.000000000000000000e+00,2.173933186651268081e-05
1.040000000000000036e+01,2.846040239804968619e-02,5.644118875980987105e-02,1.884214139762421455e-02,7.222328915905679506e-03,1.161981248171853505e-02,8.111007026344954074e-01,2.053567256330177202e-03,2.625341050958900255e-15,8.478932666739810380e-14,4.411240104969966911e-05,6.000000000000000000e+00,2.193535497599129189e-05
1.050000000000000000e+01,2.282976141891883415e-02,6.970563668905788157e-02,1.852454503759411869e-02,7.068467670668335257e-03,1.145607736692578343e-02,8.109913010059983662e-01,1.938505995014593161e-03,2.474626095230175466e-15,8.534071846128096409e-14,4.468103373574056146e-05,6.000000000000000000e+00,2.222410334183364528e-05
1.060000000000000142e+01,2.163629643865991325e-02,8.059235731685251980e-02,1.816068192288858990e-02,6.911517322162280194e-03,1.124916460072630971e-02,8.107792969683326190e-01,1.832866015704512829e-03,2.421563238459869440e-15,8.637959507807888760e-14,4.546734967938209269e-05,8.000000000000000000e+00,2.262438035114444553e-05
1.070000000000000107e+01,3.105823708710833686e-02,8.681338500208182762e-02,1.782463370624902399e-02,6.795830895740748168e-03,1.102880281050827582e-02,8.104738297109961298e-01,1.734897157181450583e-03,2.407336858957816885e-15,8.853043839972225709e-14,4.645609146610087142e-05,8.000000000000000000e+00,2.312834194413105699e-05
1.080000000000000071e+01,3.259801977955659180e-02,8.738412783549300011e-02,1.757911818352322908e-02,6.746883750095994392e-03,1.083223443342723469e-02,8.101145410460260932e-01,1.642322486183960158e-03,2.482003106668731050e-15,8.959194182339154081e-14,4.755806669722582088e-05,8.000000000000000000e+00,2.368962610430012917e-05
1.090000000000000036e+01,2.662515479983929012e-02,8.230757280162374900e-02,1.746235082799682536e-02,6.761271862547921230e-03,1.070107896544890413e-02,8.097584227083794994e-01,1.553160062162047906e-03,2.790857967816279704e-15,8.910962921701869794e-14,4.859022191988053037e-05,8.000000000000000000e+00,2.421482091077887692e-05
1.100000000000000000e+01,2.744811145558419957e-02,7.257213459336908645e-02,1.748206047784861550e-02,6.806485918458643480e-03,1.067557455938997202e-02,8.094611390611221591e-01,1.466390653214898112e-03,2.792700675158705874e-15,8.948473234666311450e-14,4.932651936866874038e-05,1.400000000000000000e+01,2.459019394086915246e-05
1.110000000000000142e+01,2.718205795088901242e-02,6.045348172350162308e-02,1.761811736073878865e-02,6.831060780228437324e-03,1.078705658051035132e-02,8.092590469786987706e-01,1.382219548366255902e-03,3.029319398464000054e-15,9.042906954152157983e-14,4.967940239380135459e-05,1.400000000000000000e+01,2.477237943730859870e-05
1.120000000000000107e+01,2.371389095280040590e-02,5.032741857224771326e-02,1.783264872711601279e-02,6.782173809730313030e-03,1.105047491738569976e-02,8.091577193405483648e-01,1.301825727044668120e-03,3.433910487460615460e-15,9.233623052492830230e-14,4.977060343698369680e-05,1.400000000000000000e+01,2.482269715666049576e-05
1.130000000000000071e+01,2.043614540023056328e-02,4.853531808007607168e-02,1.808430319655221497e-02,6.625147369826611676e-03,1.145915582672560329e-02,8.091305803959955023e-01,1.226688091403374320e-03,3.513156962612289845e-15,9.248338983583459613e-14,4.977614535018961314e-05,1.000000000000000000e+00,2.482921278315285864e-05
1.140000000000000036e+01,1.546263522448991512e-02,5.667636558178386352e-02,1.834215091350416271e-02,6.358485250504558595e-03,1.198366566299960412e-02,8.091279404731173130e-01,1.157793278811181017e-03,3.554927279465796864e-15,9.445069130197596661e-14,4.982026474896366529e-05,1.400000000000000000e+01,2.485398399168801736e-05
1.150000000000000000e+01,1.728995713781940335e-02,6.893758800249036311e-02,1.859491996841050598e-02,6.019322111292108035e-03,1.257559785711839795e-02,8.090932863076064629e-01,1.095118936953891169e-03,3.573409618954496500e-15,9.282800918307582785e-14,4.999104445563104000e-05,1.000000000000000000e+01,2.494138787601922366e-05
1.160000000000000142e+01,2.590338127779186206e-02,8.009695179113382468e-02,1.885279046499366284e-02,5.677081273909617698e-03,1.317570919108404515e-02,8.089813201929744180e-01,1.037635257925168713e-03,3.827608834009089829e-15,9.573635911003369861e-14,5.037727249731817618e-05,1.000000000000000000e+01,2.513661250058929443e-05
1.170000000000000107e+01,2.870846812685037830e-02,8.748787526140992810e-02,1.914131900467413994e-02,5.416768127236348818e-03,1.372455087743779112e-02,8.087718324146281335e-01,9.837635236082571417e-04,3.801089456204299220e-15,9.610900007861480792e-14,5.106424128976046781e-05,1.000000000000000000e+01,2.548290474287690107e-05
1.180000000000000071e+01,3.107678055319558139e-02,9.000265018021319507e-02,1.948952461964498228e-02,5.316506508166438105e-03,1.417301811147854418e-02,8.084751552069683322e-01,9.320061548431977060e-04,3.733450774528339879e-15,9.649069104569518709e-14,5.208933928622702506e-05,3.000000000000000000e+00,2.599882507776308036e-05
1.190000000000000036e+01,3.456638328379071923e-02,8.755678390550160339e-02,1.991598563227356400e-02,5.425660122676007058e-03,1.449032550959755694e-02,8.081279459593986303e-01,8.814476473919262466e-04,4.036186097029886360e-15,9.677321364552752578e-14,5.338931087154792518e-05,3.000000000000000000e+00,2.665212207854091863e-05
1.200000000000000000e+01,3.973585062939463675e-02,8.090605007927711978e-02,2.041743211322256946e-02,5.749669756831686518e-03,1.466776235639088294e-02,8.077811917792949714e-01,8.319498938432211320e-04,3.882526274515969426e-15,9.715486506227458205e-14,5.476583639027974291e-05,1.300000000000000000e+01,2.734321319361093024e-05
1.210000000000000142e+01,5.079831270642681806e-02,7.162198728662780289e-02,2.096359079204197437e-02,6.245714599711415377e-03,1.471787619233055899e-02,8.074845550082978551e-01,7.840117484464371360e-04,4.069960255154796919e-15,9.753578024423718906e-14,5.592253685995792172e-05,1.300000000000000000e+01,2.792412207156107646e-05
1.220000000000000107e+01,5.128257271780187199e-02,6.214878023275012542e-02,2.150017987882989201e-02,6.830168714971194405e-03,1.467001116385869761e-02,8.072719350206741806e-01,7.383889382367629997e-04,3.963769880904646890e-15,1.014130371032677453e-13,5.663429759866233401e-05,1.300000000000000000e+01,2.828270671281753339e-05
1.230000000000000071e+01,4.009547150134688820e-02,5.563381437400163887e-02,2.195952603863464414e-02,7.395574304457436937e-03,1.456395173417720720e-02,8.071523959251944991e-01,6.956634509795075463e-04,3.880024049867220063e-15,1.016041193457180020e-13,5.691511747466701092e-05,1.300000000000000000e+01,2.842582440444687576e-05
1.240000000000000036e+01,1.997690351473046383e-02,5.449933153893127269e-02,2.227600981886052739e-02,7.832461664375152746e-03,1.444354815448537464e-02,8.071087760540818223e-01,6.559680839076317566e-04,3.648461669461958032e-15,9.815465878650740904e-14,5.695987641396983389e-05,1.300000000000000000e+01,2.845042738878960856e-05
1.250000000000000000e+01,1.703582525900582123e-02,5.807010406049939455e-02,2.240210543164285889e-02,8.050443634511886618e-03,1.435166179713097227e-02,8.071039382806294293e-01,6.189798945847865353e-04,3.525919481348109256e-15,1.018358829108523322e-13,5.697992604427496528e-05,1.900000000000000000e+01,2.846191307202978609e-05
1.260000000000000142e+01,2.885516929130739483e-02,6.326150706597261086e-02,2.232057801943159586e-02,7.993723513311058043e-03,1.432685450612053782e-02,8.070924128343667237e-01,5.841427617361270343e-04,3.271218175394315542e-15,1.019952471314331234e-13,5.714088269880704461e-05,8.000000000000000000e+00,2.854307655429216264e-05
1.270000000000000107e+01,3.942548137270789066e-02,6.733736147102853398e-02,2.204947879352869844e-02,7.648104777594589600e-03,1.440137401593410971e-02,8.070337515598553502e-01,5.509662633627164649e-04,3.235326174320617561e-15,1.024158015239120992e-13,5.758538371134494315e-05,8.000000000000000000e+00,2.876530354056553281e-05
1.280000000000000071e+01,3.955864846307112492e-02,6.887346856136532247e-02,2.163860441472367085e-02,7.039075026435805474e-03,1.459952938828786538e-02,8.069036526663093678e-01,5.192369632051553521e-04,3.168255539224179703e-15,1.065261244207261452e-13,5.844381893322121978e-05,8.000000000000000000e+00,2.919384861356410019e-05
1.290000000000000036e+01,3.749083741838987044e-02,6.756897959866597914e-02,2.115846179245914685e-02,6.222781352134554300e-03,1.493568044032459255e-02,8.066998454353575543e-01,4.890490562039632224e-04,3.241878306875388655e-15,1.033693562614838203e-13,5.978662639216645501e-05,1.400000000000000000e+01,2.986407310013222726e-05
1.300000000000000000e+01,3.535928853240649650e-02,6.398340959695149321e-02,2.068481503879159022e-02,5.273124681787012824e-03,1.541169035700457740e-02,8.064414658339668085e-01,4.606610349796566627e-04,3.245161682003173975e-15,1.036357125900066054e-13,6.154630477635004157e-05,1.400000000000000000e+01,3.074256556040562101e-05
1.310000000000000142e+01,3.783283909630910657e-02,5.934408121984276890e-02,2.028301240272088746e-02,4.268518562606925248e-03,1.601449384011396221e-02,8.061625896290419702e-01,4.342713106673502061e-04,3.393231889981833099e-15,1.076053213941992201e-13,6.346859137803119010e-05,4.000000000000000000e+00,3.170274957132635679e-05
1.320000000000000107e+01,4.288282920054548031e-02,5.525750378549443287e-02,1.999619834034314925e-02,3.281188765253073569e-03,1.671500957509007568e-02,8.059021198724806156e-01,4.098444083446395976e-04,3.549811580924576636e-15,1.078247942398457712e-13,6.515525639127524435e-05,4.000000000000000000e+00,3.254614100999943618e-05
1.330000000000000071e+01,3.988232576299874377e-02,5.306247314219203481e-02,1.984026554674328535e-02,2.370607315995365560e-03,1.746965823074791979e-02,8.056929811925060969e-01,3.870858590002020354e-04,3.664879325604533919e-15,1.095367801152720460e-13,6.625960509089914288e-05,4.000000000000000000e+00,3.309962268355595184e-05
1.340000000000000036e+01,2.989117631335935776e-02,5.295856557615438026e-02,1.980638084030900137e-02,1.581234591964381098e-03,1.822514624834462027e-02,8.055534862653312977e-01,3.655724656826953023e-04,4.047144901965997998e-15,1.098221251093395752e-13,6.673149425201786180e-05,4.000000000000000000e+00,3.333757562696290731e-05
1.350000000000000000e+01,1.732577081046249301e-02,5.385142297431989855e-02,1.986972682242080235e-02,9.435997563713993674e-04,1.892612706604940298e-02,8.054829724406225022e-01,3.449547470993583075e-04,4.334266376747099697e-15,1.100045490688237402e-13,6.681787297626944587e-05,3.000000000000000000e+00,3.338267111869207949e-05
1.360000000000000142e+01,2.602445128165756238e-02,5.418980182850326177e-02,2.000137402982404833e-02,4.771250263200799147e-04,1.952424900350396841e-02,8.054626230134200870e-01,3.251164074587296481e-04,4.537729618895050959e-15,1.100586480983426731e-13,6.684150818074334162e-05,1.900000000000000000e+01,3.339586328193460004e-05
1.370000000000000107e+01,2.996981319432411028e-02,5.278572188686815603e-02,2.017942506214562282e-02,1.930360205982251109e-04,1.998638904154739770e-02,8.054610658033986015e-01,3.062084283245873118e-04,4.279000968454739161e-15,1.101344704649191092e-13,6.705605016616865335e-05,1.900000000000000000e+01,3.350390809773652774e-05
